motif	region	region.gc	region.avgid	RNAphylo	RNAphylo.fdr	hmmpair	no.seq	alignment.len	avgid	no.bps	fraction.paired	expected.covary	observed.covary	alignment.power	fraction.covarying
K02931_upstream.fna.motif.h1_1	K02931_upstream	(0.36,0.4]	(46,54]	55.79	2.7777777777777777	1.98752	138	36	67.88	6	16.666666666666664	1	3	16.666666666666664	50
K02931_upstream.fna.motif.h1_2	K02931_upstream	(0.36,0.4]	(46,54]	16.8	5.555555555555555	0.994804	141	36	65.78	5	13.88888888888889	0.3	1	6	20
K02933_downstream.fna.motif.h1_2	K02933_downstream	(0.36,0.4]	(41,46]	0.86	22.22222222222222	2.20408	3	45	62.07	9	20	0	1	0	11.11111111111111
K02933_upstream.fna.motif.h1_1	K02933_upstream	(0.36,0.4]	(46,54]	4.45	11.11111111111111	0	50	76	59.34	5	6.578947368421052	1.2	2	24	40
K02939_downstream.fna.motif.h1_2.h2_1	K02939_downstream	(0.4,0.44]	(54,63]	0.02	93.33333333333334	0	11	50	90.28	14	28.000000000000004	0	0	0	0
K02939_upstream.fna.motif.h1_3	K02939_upstream	(0.4,0.44]	(54,63]	1.57	73.33333333333334	1.92165	3	39	74.56	12	30.76923076923077	0	0	0	0
K02950_downstream.fna.motif.h1_1	K02950_downstream	(0.4,0.44]	(41,46]	0.45	43.66197183098592	0.699592	9	44	70.17	14	31.818181818181817	0.3	2	2.142857142857143	14.285714285714285
K02950_downstream.fna.motif.h1_3	K02950_downstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0.215906	10	44	68.87	14	31.818181818181817	0.1	1	0.7142857142857143	7.142857142857142
K02950_downstream.fna.motif.h1_4.h2_5	K02950_downstream	(0.4,0.44]	(41,46]	0.23	47.887323943661976	0	3	93	90.6	23	24.731182795698924	0	0	0	0
K02950_downstream.fna.motif.h2_2	K02950_downstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	2.79374	10	74	54.64	21	28.37837837837838	1.4	3	6.666666666666667	14.285714285714285
K02950_upstream.fna.motif.h1_2	K02950_upstream	(0.36,0.4]	(54,63]	9.46	10	0	18	36	77.62	10	27.77777777777778	0.1	0	1	0
K02950_upstream.fna.motif.h2_1	K02950_upstream	(0.36,0.4]	(54,63]	5.3	10	0	50	54	74.7	4	7.4074074074074066	0.5	0	12.5	0
K02952_upstream.fna.motif.h1_1	K02952_upstream	(0.4,0.44]	(54,63]	2.88	63.333333333333336	0.988542	5	36	90	11	30.555555555555557	0	1	0	9.090909090909092
K02952_upstream.fna.motif.h1_4.h2_3.h1_5	K02952_upstream	(0.4,0.44]	(54,63]	6.46	33.333333333333336	0	91	80	68.52	9	11.25	3	0	33.33333333333333	0
K02954_downstream.fna.motif.h2_1.h2_3.h1_1	K02954_downstream	(0.4,0.44]	(54,63]	2.51	70	0	62	122	76.99	20	16.39344262295082	7.1	0	35.5	0
K02954_downstream.fna.motif.h2_4	K02954_downstream	(0.4,0.44]	(54,63]	29.46	6.666666666666667	0.0472641	61	106	49.21	19	17.92452830188679	13.9	14	73.15789473684211	73.68421052631578
K02967_downstream.fna.motif.h1_1	K02967_downstream	(0.36,0.4]	(54,63]	10.86	10	0.980922	13	39	74.72	10	25.64102564102564	0.5	2	5	20
K02967_downstream.fna.motif.h1_2.h1_5	K02967_downstream	(0.36,0.4]	(54,63]	2.46	40	0.83728	24	99	62.63	5	5.05050505050505	0.3	0	6	0
K02967_upstream.fna.motif.h1_1.h1_4	K02967_upstream	(0.4,0.44]	(54,63]	433.82	3.3333333333333335	7.16995	187	99	58.79	16	16.161616161616163	10.2	12	63.74999999999999	75
K02967_upstream.fna.motif.h1_3.h1_5	K02967_upstream	(0.4,0.44]	(54,63]	310.76	3.3333333333333335	4.89155	180	71	60.62	7	9.859154929577464	5.1	7	72.85714285714285	100
K02967_upstream.fna.motif.h2_1.h2_2.h1_2	K02967_upstream	(0.4,0.44]	(54,63]	396.25	3.3333333333333335	7.91394	186	128	58.36	16	12.5	10.4	12	65	75
K02968_downstream.fna.motif.h1_3	K02968_downstream	(0.48,1]	(0,35]	0.63	71.42857142857142	1.79641	3	54	52.5	16	29.629629629629626	0	2	0	12.5
K02968_downstream.fna.motif.h2_1	K02968_downstream	(0.48,1]	(0,35]	4.89	14.285714285714285	5.92258	3	76	40.05	21	27.631578947368425	0.2	2	0.9523809523809524	9.523809523809524
K02968_upstream.fna.motif.h1_2	K02968_upstream	(0.4,0.44]	(46,54]	6.59	4.705882352941177	0.090652	30	52	82.67	13	25	0.4	1	3.076923076923077	7.6923076923076925
K02968_upstream.fna.motif.h1_3	K02968_upstream	(0.4,0.44]	(46,54]	8.8	4.705882352941177	0.00445597	26	50	84.01	16	32	0.7	0	4.375	0
K02970_downstream.fna.motif.h1_1	K02970_downstream	(0.4,0.44]	(46,54]	0.01	78.82352941176471	0.462291	16	45	72.86	15	33.33333333333333	0.4	0	2.666666666666667	0
K02970_upstream.fna.motif.h1_2	K02970_upstream	(0.4,0.44]	(54,63]	4.34	53.333333333333336	0	26	31	72.6	4	12.903225806451612	0.4	0	10	0
K02986_downstream.fna.motif.h1_2	K02986_downstream	(0.44,0.48]	(46,54]	9.43	16.216216216216218	0.974181	21	47	85.29	20	42.5531914893617	0.9	1	4.5	5
K02986_downstream.fna.motif.h1_3	K02986_downstream	(0.44,0.48]	(46,54]	5.25	16.216216216216218	0	20	37	84.15	11	29.72972972972973	0.1	1	0.9090909090909092	9.090909090909092
K02986_downstream.fna.motif.h1_4	K02986_downstream	(0.44,0.48]	(46,54]	6.16	16.216216216216218	1.28644	19	37	84.41	11	29.72972972972973	0.1	1	0.9090909090909092	9.090909090909092
K02986_upstream.fna.motif.h1_3.h2_4	K02986_upstream	(0.4,0.44]	(46,54]	12.57	3.5294117647058822	0.386582	29	77	83.4	14	18.181818181818183	0.6	2	4.285714285714286	14.285714285714285
K02986_upstream.fna.motif.h1_5	K02986_upstream	(0.4,0.44]	(46,54]	0.94	30.58823529411765	0	55	54	65.36	4	7.4074074074074066	0.9	0	22.5	0
K02988_upstream.fna.motif.h1_1	K02988_upstream	(0,0.36]	(46,54]	24.31	38.46153846153846	0	36	82	64.63	19	23.170731707317074	3.8	2	20	10.526315789473683
K02990_downstream.fna.motif.h1_2	K02990_downstream	(0.4,0.44]	(46,54]	7.17	4.705882352941177	0	26	30	83.41	8	26.666666666666668	0.2	0	2.5	0
K02990_downstream.fna.motif.h2_1	K02990_downstream	(0.4,0.44]	(46,54]	3.88	10.588235294117647	0	26	62	69.13	9	14.516129032258066	1.6	0	17.77777777777778	0
K02990_downstream.fna.motif.h2_2	K02990_downstream	(0.4,0.44]	(46,54]	0.02	75.29411764705883	0	36	99	75.94	17	17.17171717171717	2.8	0	16.470588235294116	0
K02990_upstream.fna.motif.h1_2.h2_1	K02990_upstream	(0.4,0.44]	(46,54]	10.96	3.5294117647058822	0.970542	51	71	69.69	11	15.492957746478872	0.3	2	2.727272727272727	18.181818181818183
K02990_upstream.fna.motif.h1_5	K02990_upstream	(0.4,0.44]	(46,54]	0.04	67.05882352941177	0	20	38	87.42	8	21.052631578947366	0.1	0	1.25	0
K02992_upstream.fna.motif.h1_1	K02992_upstream	(0.4,0.44]	(54,63]	4.51	50	2.4833	22	38	70.78	13	34.21052631578947	0.3	0	2.3076923076923075	0
K02996_upstream.fna.motif.h1_1	K02996_upstream	(0.36,0.4]	(41,46]	0.06	44.44444444444444	0.0368838	23	34	87.98	8	23.52941176470588	0.3	1	3.75	12.5
K03043_downstream.fna.motif.h1_1	K03043_downstream	(0.48,1]	(41,46]	0.03	50	0.846072	3	40	66.67	12	30	0	0	0	0
K03043_downstream.fna.motif.h2_1	K03043_downstream	(0.48,1]	(41,46]	2.91	12.5	2.46276	3	71	72.49	18	25.352112676056336	0	0	0	0
K03046_downstream.fna.motif.h1_1	K03046_downstream	(0.4,0.44]	(35,41]	188.74	6.25	3.29083	29	36	60.53	13	36.11111111111111	3.7	9	28.46153846153846	69.23076923076923
K03046_downstream.fna.motif.h1_5	K03046_downstream	(0.4,0.44]	(35,41]	49.92	6.25	3.93683	22	34	71.19	13	38.23529411764706	1	4	7.6923076923076925	30.76923076923077
K03046_downstream.fna.motif.h2_2	K03046_downstream	(0.4,0.44]	(35,41]	96.32	6.25	5.9606	26	65	53.4	15	23.076923076923077	2.1	6	14.000000000000002	40
K03060_downstream.fna.motif.h1_1	K03060_downstream	(0.4,0.44]	(63,100]	5.61	71.42857142857142	1.1449	19	32	80.36	8	25	0.1	0	1.25	0
K03075_downstream.fna.motif.h1_1	K03075_downstream	(0.4,0.44]	(46,54]	5.22	7.0588235294117645	0	27	49	83.35	13	26.53061224489796	0.7	0	5.384615384615384	0
K03075_downstream.fna.motif.h1_2.h1_3	K03075_downstream	(0.4,0.44]	(46,54]	14.83	2.3529411764705883	0	28	78	87.46	28	35.8974358974359	1.6	0	5.714285714285714	0
K03075_downstream.fna.motif.h1_4	K03075_downstream	(0.4,0.44]	(46,54]	3.61	11.764705882352942	0	30	53	83.42	16	30.18867924528302	1.6	0	10	0
K03075_downstream.fna.motif.h1_5	K03075_downstream	(0.4,0.44]	(46,54]	11.61	3.5294117647058822	1.3987	34	46	74.52	12	26.08695652173913	1	4	8.333333333333332	33.33333333333333
K03075_downstream.fna.motif.h2_1	K03075_downstream	(0.4,0.44]	(46,54]	10.77	3.5294117647058822	1.32903	35	66	73.34	17	25.757575757575758	2.7	4	15.882352941176473	23.52941176470588
K03075_downstream.fna.motif.h2_2.h2_3.h2_4	K03075_downstream	(0.4,0.44]	(46,54]	9.82	3.5294117647058822	0	35	197	86.14	37	18.781725888324875	2.6	0	7.027027027027027	0
K03075_downstream.fna.motif.h2_5	K03075_downstream	(0.4,0.44]	(46,54]	17.15	2.3529411764705883	0	35	51	85.75	13	25.49019607843137	1.1	0	8.461538461538462	0
K03076_upstream.fna.motif.h1_1	K03076_upstream	(0.4,0.44]	(54,63]	15.64	13.333333333333334	3.77223	20	36	75.36	14	38.88888888888889	0.5	2	3.571428571428571	14.285714285714285
K03090_downstream.fna.motif.h2_1	K03090_downstream	(0.44,0.48]	(46,54]	4.43	16.216216216216218	1.83434e-5	16	50	74.48	12	24	1	0	8.333333333333332	0
K03100_downstream.fna.motif.h2_2	K03100_downstream	(0.44,0.48]	(41,46]	9.54	6.25	0.00155522	38	58	66.9	13	22.413793103448278	2.6	1	20	7.6923076923076925
K03100_upstream.fna.motif.h1_2	K03100_upstream	(0.4,0.44]	(46,54]	3.08	14.117647058823529	0	63	31	81.08	7	22.58064516129032	1.8	0	25.71428571428572	0
K03100_upstream.fna.motif.h1_3	K03100_upstream	(0.4,0.44]	(46,54]	0.36	41.1764705882353	0	18	47	87.17	8	17.02127659574468	0.4	0	5	0
K03100_upstream.fna.motif.h1_4	K03100_upstream	(0.4,0.44]	(46,54]	0.01	78.82352941176471	0	11	36	87.54	11	30.555555555555557	0.1	0	0.9090909090909092	0
K03101_upstream.fna.motif.h1_1	K03101_upstream	(0.4,0.44]	(63,100]	12.9	28.57142857142857	1.92271e-8	23	38	66.81	13	34.21052631578947	1.5	1	11.538461538461538	7.6923076923076925
K03113_upstream.fna.motif.h1_1	K03113_upstream	(0.44,0.48]	(46,54]	0.07	64.86486486486487	0	9	30	84.63	6	20	0	0	0	0
K03113_upstream.fna.motif.h1_2	K03113_upstream	(0.44,0.48]	(46,54]	3.58	16.216216216216218	0.0162999	16	39	87.7	10	25.64102564102564	0.2	0	2	0
K03113_upstream.fna.motif.h1_5	K03113_upstream	(0.44,0.48]	(46,54]	1.87	27.027027027027025	0	60	37	68.34	3	8.108108108108109	0.6	0	20	0
K03113_upstream.fna.motif.h2_2	K03113_upstream	(0.44,0.48]	(46,54]	15.48	10.81081081081081	0	69	58	65	11	18.96551724137931	3.2	0	29.090909090909093	0
K03113_upstream.fna.motif.h2_3	K03113_upstream	(0.44,0.48]	(46,54]	0.02	83.78378378378378	0	62	47	66.48	6	12.76595744680851	1.5	0	25	0
K03113_upstream.fna.motif.h2_4	K03113_upstream	(0.44,0.48]	(46,54]	4.18	16.216216216216218	3.62837e-7	38	76	79.14	17	22.36842105263158	2.5	0	14.705882352941178	0
K03154_downstream.fna.motif.h1_1	K03154_downstream	(0.4,0.44]	(46,54]	0.15	50.58823529411765	0	16	30	88.42	8	26.666666666666668	0	0	0	0
K03168_upstream.fna.motif.h1_3	K03168_upstream	(0.4,0.44]	(41,46]	16.87	1.4084507042253522	0.103261	24	40	77.4	13	32.5	0.6	1	4.615384615384615	7.6923076923076925
K03168_upstream.fna.motif.h2_3	K03168_upstream	(0.4,0.44]	(41,46]	0.09	59.15492957746479	0.96853	23	53	82.03	17	32.075471698113205	0.5	0	2.941176470588235	0
K03168_upstream.fna.motif.h2_4	K03168_upstream	(0.4,0.44]	(41,46]	19.05	1.4084507042253522	0	32	72	65.96	17	23.61111111111111	4.2	0	24.705882352941178	0
K03177_downstream.fna.motif.h1_1.h1_3	K03177_downstream	(0.36,0.4]	(46,54]	0.59	27.77777777777778	0.92836	30	46	75.33	10	21.73913043478261	1.1	0	11.000000000000002	0
K03177_downstream.fna.motif.h1_4.h2_1.h1_2	K03177_downstream	(0.36,0.4]	(46,54]	0.04	69.44444444444444	0.00380056	13	62	83.39	14	22.58064516129032	0.3	0	2.142857142857143	0
K03177_downstream.fna.motif.h1_5	K03177_downstream	(0.36,0.4]	(46,54]	6.2	11.11111111111111	0	28	45	74.9	5	11.11111111111111	0.9	1	18	20
K03177_downstream.fna.motif.h2_2	K03177_downstream	(0.36,0.4]	(46,54]	3.01	13.88888888888889	0	34	97	61.84	15	15.463917525773196	5.4	3	36.00000000000001	20
K03177_upstream.fna.motif.h1_1	K03177_upstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	19	44	87.11	7	15.909090909090908	0	0	0	0
K03177_upstream.fna.motif.h1_5.h2_2	K03177_upstream	(0.4,0.44]	(41,46]	5.26	19.71830985915493	0.0351378	25	127	82.54	36	28.346456692913385	2.2	1	6.111111111111112	2.7777777777777777
K03177_upstream.fna.motif.h2_3	K03177_upstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	52	69	67.54	4	5.797101449275362	0.8	0	20	0
K03179_upstream.fna.motif.h2_2	K03179_upstream	(0.4,0.44]	(41,46]	4.26	21.126760563380284	0	25	57	75.13	8	14.035087719298245	0	0	0	0
K03181_downstream.fna.motif.h1_3.h1_5.h1_1	K03181_downstream	(0.4,0.44]	(35,41]	7.92	6.25	0.387817	33	103	78	16	15.53398058252427	2.1	0	13.125	0
K03181_downstream.fna.motif.h1_4.h2_2	K03181_downstream	(0.4,0.44]	(35,41]	0.62	25	0	30	91	77.94	10	10.989010989010989	0.4	0	4	0
K03181_upstream.fna.motif.h1_1	K03181_upstream	(0.4,0.44]	(54,63]	1.96	73.33333333333334	6.27202e-13	15	37	87.53	11	29.72972972972973	0	1	0	9.090909090909092
K03181_upstream.fna.motif.h1_3	K03181_upstream	(0.4,0.44]	(54,63]	28.25	6.666666666666667	4.2257	8	49	65.07	17	34.69387755102041	0.5	3	2.941176470588235	17.647058823529413
K03181_upstream.fna.motif.h2_1	K03181_upstream	(0.4,0.44]	(54,63]	0.28	86.66666666666667	0	24	95	90.8	14	14.736842105263156	0	0	0	0
K03183_downstream.fna.motif.h1_2	K03183_downstream	(0.4,0.44]	(41,46]	0.03	67.60563380281691	4.45759e-4	17	33	89.51	6	18.181818181818183	0.1	1	1.6666666666666667	16.666666666666664
K03183_downstream.fna.motif.h1_4	K03183_downstream	(0.4,0.44]	(41,46]	0.08	60.563380281690144	0	17	39	85.35	9	23.076923076923077	0.1	0	1.1111111111111112	0
K03183_downstream.fna.motif.h1_5	K03183_downstream	(0.4,0.44]	(41,46]	2.77	28.169014084507044	0	16	34	84	9	26.47058823529412	0.3	1	3.3333333333333335	11.11111111111111
K03183_downstream.fna.motif.h2_1	K03183_downstream	(0.4,0.44]	(41,46]	1	36.61971830985916	9.39335e-7	20	63	85.49	15	23.809523809523807	0.7	0	4.666666666666666	0
K03183_upstream.fna.motif.h1_1	K03183_upstream	(0.4,0.44]	(41,46]	14.87	1.4084507042253522	0	52	35	82.05	6	17.142857142857142	0.3	0	5	0
K03183_upstream.fna.motif.h1_4	K03183_upstream	(0.4,0.44]	(41,46]	39.93	1.4084507042253522	0	54	31	72.06	5	16.129032258064516	0.8	1	16	20
K03187_upstream.fna.motif.h1_2	K03187_upstream	(0.4,0.44]	(41,46]	8.64	8.450704225352114	0.00109044	13	46	76.78	11	23.91304347826087	0.6	1	5.454545454545454	9.090909090909092
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	K03187_upstream	(0.4,0.44]	(41,46]	21.77	1.4084507042253522	0.215457	24	214	86.02	48	22.429906542056074	1	1	2.083333333333333	2.083333333333333
K03187_upstream.fna.motif.h1_4	K03187_upstream	(0.4,0.44]	(41,46]	0.06	61.971830985915496	0	15	36	88.02	10	27.77777777777778	0.1	0	1	0
K03187_upstream.fna.motif.h1_5	K03187_upstream	(0.4,0.44]	(41,46]	5.56	18.30985915492958	0.517586	12	59	82.36	19	32.20338983050847	0.3	0	1.5789473684210527	0
K03187_upstream.fna.motif.h2_2	K03187_upstream	(0.4,0.44]	(41,46]	0.02	69.01408450704226	0	20	69	88	15	21.73913043478261	0.4	0	2.666666666666667	0
K03188_upstream.fna.motif.h1_1	K03188_upstream	(0.36,0.4]	(54,63]	0.09	70	0	6	34	82.3	11	32.35294117647059	0	0	0	0
K03190_downstream.fna.motif.h1_1	K03190_downstream	(0.4,0.44]	(54,63]	0.02	93.33333333333334	0.00158334	10	37	90.85	9	24.324324324324326	0.1	1	1.1111111111111112	11.11111111111111
K03190_upstream.fna.motif.h1_1	K03190_upstream	(0.4,0.44]	(35,41]	0.01	75	0	7	31	88.33	11	35.483870967741936	0	0	0	0
K03190_upstream.fna.motif.h1_2	K03190_upstream	(0.4,0.44]	(35,41]	0.03	56.25	0	14	40	81.3	10	25	0.1	0	1	0
K03190_upstream.fna.motif.h1_3	K03190_upstream	(0.4,0.44]	(35,41]	0.1	56.25	0	15	43	93.2	11	25.581395348837212	0	0	0	0
K03190_upstream.fna.motif.h1_4	K03190_upstream	(0.4,0.44]	(35,41]	2.16	12.5	0	17	34	88.74	5	14.705882352941178	0	0	0	0
K03190_upstream.fna.motif.h2_1	K03190_upstream	(0.4,0.44]	(35,41]	0.04	56.25	0	11	63	93.13	20	31.746031746031743	0	1	0	5
K03190_upstream.fna.motif.h2_2	K03190_upstream	(0.4,0.44]	(35,41]	3.27	12.5	0	49	82	62.75	20	24.390243902439025	4.5	0	22.5	0
K03190_upstream.fna.motif.h2_3	K03190_upstream	(0.4,0.44]	(35,41]	0.72	25	0	18	76	90.87	19	25	0.3	0	1.5789473684210527	0
K03192_upstream.fna.motif.h1_1	K03192_upstream	(0.44,0.48]	(46,54]	124.13	2.7027027027027026	2.97271	60	34	80.16	11	32.35294117647059	1.1	3	10	27.27272727272727
K03192_upstream.fna.motif.h1_2	K03192_upstream	(0.44,0.48]	(46,54]	166.62	2.7027027027027026	4.81386	53	37	70.48	9	24.324324324324326	2.9	7	32.22222222222222	77.77777777777779
K03192_upstream.fna.motif.h2_1.h2_2	K03192_upstream	(0.44,0.48]	(46,54]	292.8	2.7027027027027026	4.85608	67	108	61.19	20	18.51851851851852	7.6	11	38	55.00000000000001
K03208_downstream.fna.motif.h2_1	K03208_downstream	(0.4,0.44]	(41,46]	3.26	25.35211267605634	1.11807	12	57	71.92	13	22.807017543859647	0.9	3	6.923076923076923	23.076923076923077
K03208_upstream.fna.motif.h1_1	K03208_upstream	(0.36,0.4]	(41,46]	3.58	11.11111111111111	4.24654	5	30	49.66	11	36.666666666666664	0.3	6	2.727272727272727	54.54545454545454
K03216_upstream.fna.motif.h1_2	K03216_upstream	(0.36,0.4]	(46,54]	73.56	2.7777777777777777	0.0224998	33	36	48.98	11	30.555555555555557	4.7	5	42.727272727272734	45.45454545454545
K03284_downstream.fna.motif.h1_2	K03284_downstream	(0.44,0.48]	(46,54]	5.42	16.216216216216218	0	5	36	95.56	9	25	0	0	0	0
K03284_downstream.fna.motif.h2_1	K03284_downstream	(0.44,0.48]	(46,54]	17.39	10.81081081081081	2.9959	6	39	91.28	13	33.33333333333333	0	3	0	23.076923076923077
K03284_upstream.fna.motif.h1_1	K03284_upstream	(0.4,0.44]	(46,54]	27.81	1.1764705882352942	3.98598	20	30	72.48	11	36.666666666666664	0.4	0	3.6363636363636367	0
K03287_downstream.fna.motif.h2_2	K03287_downstream	(0.4,0.44]	(35,41]	3.08	12.5	0	3	59	92.09	16	27.11864406779661	0	0	0	0
K03292_upstream.fna.motif.h1_1.h2_2	K03292_upstream	(0.4,0.44]	(46,54]	53.33	1.1764705882352942	4.08276	46	102	79.55	22	21.568627450980394	0.3	4	1.3636363636363635	18.181818181818183
K03292_upstream.fna.motif.h1_2	K03292_upstream	(0.4,0.44]	(46,54]	0.16	49.411764705882355	0	30	47	89.28	11	23.404255319148938	0.3	0	2.727272727272727	0
K03292_upstream.fna.motif.h1_3	K03292_upstream	(0.4,0.44]	(46,54]	1.89	22.35294117647059	0	5	35	95.86	6	17.142857142857142	0	0	0	0
K03292_upstream.fna.motif.h2_1.h2_3	K03292_upstream	(0.4,0.44]	(46,54]	38.66	1.1764705882352942	4.06325	21	71	90.87	20	28.169014084507044	0.1	4	0.5	20
K03301_upstream.fna.motif.h1_1	K03301_upstream	(0.4,0.44]	(54,63]	29.29	6.666666666666667	3.87709	24	47	84.57	16	34.04255319148936	0.8	0	5	0
K03301_upstream.fna.motif.h2_1	K03301_upstream	(0.4,0.44]	(54,63]	37.13	6.666666666666667	3.98321	30	114	62.99	20	17.543859649122805	1.5	1	7.5	5
K03312_upstream.fna.motif.h1_1	K03312_upstream	(0.36,0.4]	(54,63]	81.82	10	3.15579	30	38	77.72	11	28.947368421052634	0.7	4	6.363636363636363	36.36363636363637
K03312_upstream.fna.motif.h1_2	K03312_upstream	(0.36,0.4]	(54,63]	84.61	10	0.319997	23	30	65.98	9	30	1.5	5	16.666666666666664	55.55555555555556
K03312_upstream.fna.motif.h1_3.h2_1	K03312_upstream	(0.36,0.4]	(54,63]	91.01	10	5.41862	34	83	70.12	11	13.253012048192772	1	6	9.090909090909092	54.54545454545454
K03312_upstream.fna.motif.h1_5	K03312_upstream	(0.36,0.4]	(54,63]	58.9	10	3.27304	29	39	76.24	10	25.64102564102564	0.5	5	5	50
K03320_downstream.fna.motif.h1_2	K03320_downstream	(0.4,0.44]	(46,54]	148.1	1.1764705882352942	5.94317	79	51	57.7	11	21.568627450980394	5.2	11	47.27272727272727	100
K03320_downstream.fna.motif.h2_1	K03320_downstream	(0.4,0.44]	(46,54]	171.5	1.1764705882352942	4.98386	78	73	49.24	12	16.43835616438356	4.8	8	40	66.66666666666666
K03320_downstream.fna.motif.h2_2	K03320_downstream	(0.4,0.44]	(46,54]	136.09	1.1764705882352942	5.68055	56	77	57.7	12	15.584415584415584	3.5	9	29.166666666666668	75
K03320_upstream.fna.motif.h1_1	K03320_upstream	(0.36,0.4]	(35,41]	93.58	5.88235294117647	0	141	35	45.29	10	28.57142857142857	9.1	10	90.99999999999999	100
K03320_upstream.fna.motif.h1_3	K03320_upstream	(0.36,0.4]	(35,41]	58.55	5.88235294117647	0	174	36	52.11	5	13.88888888888889	2.2	2	44.00000000000001	40
K03320_upstream.fna.motif.h2_2	K03320_upstream	(0.36,0.4]	(35,41]	69	5.88235294117647	0	28	61	67.13	12	19.672131147540984	1.9	2	15.833333333333332	16.666666666666664
K03321_downstream.fna.motif.h2_1	K03321_downstream	(0.4,0.44]	(41,46]	3.13	25.35211267605634	0.0239722	20	48	85.89	12	25	0.3	1	2.5	8.333333333333332
K03321_upstream.fna.motif.h1_2	K03321_upstream	(0.4,0.44]	(41,46]	0.49	42.25352112676057	0.601033	19	34	83.28	10	29.411764705882355	0.2	0	2	0
K03321_upstream.fna.motif.h1_5	K03321_upstream	(0.4,0.44]	(41,46]	0.03	67.60563380281691	0	22	57	84.21	13	22.807017543859647	0.4	0	3.076923076923077	0
K03325_upstream.fna.motif.h2_1	K03325_upstream	(0.4,0.44]	(54,63]	25.61	6.666666666666667	0	53	77	52.07	7	9.090909090909092	1.5	1	21.428571428571427	14.285714285714285
K03328_downstream.fna.motif.h1_2	K03328_downstream	(0.36,0.4]	(46,54]	99.05	2.7777777777777777	0	47	42	44.07	8	19.047619047619047	5.1	8	63.74999999999999	100
K03424_downstream.fna.motif.h1_1	K03424_downstream	(0.36,0.4]	(46,54]	0.86	27.77777777777778	4.24319e-13	34	34	80.32	11	32.35294117647059	1.2	1	10.909090909090908	9.090909090909092
K03424_downstream.fna.motif.h1_5	K03424_downstream	(0.36,0.4]	(46,54]	4.86	11.11111111111111	0	33	34	76.72	10	29.411764705882355	1.3	0	13	0
K03424_downstream.fna.motif.h2_1	K03424_downstream	(0.36,0.4]	(46,54]	17.73	2.7777777777777777	0.0751826	36	63	72.84	11	17.46031746031746	2.1	0	19.090909090909093	0
K03424_downstream.fna.motif.h2_2	K03424_downstream	(0.36,0.4]	(46,54]	5.78	11.11111111111111	0	11	41	68.42	10	24.390243902439025	0.2	0	2	0
K03424_upstream.fna.motif.h1_1	K03424_upstream	(0.36,0.4]	(46,54]	26.13	2.7777777777777777	0	37	66	58.44	6	9.090909090909092	1.4	3	23.333333333333332	50
K03424_upstream.fna.motif.h1_2	K03424_upstream	(0.36,0.4]	(46,54]	0.07	66.66666666666666	0.479045	18	33	87.32	10	30.303030303030305	0.1	1	1	10
K03428_downstream.fna.motif.h1_1	K03428_downstream	(0.44,0.48]	(41,46]	2.36	18.75	0	26	38	85.07	12	31.57894736842105	0.9	1	7.5	8.333333333333332
K03428_downstream.fna.motif.h1_2	K03428_downstream	(0.44,0.48]	(41,46]	0.32	62.5	0	17	35	85.88	11	31.428571428571427	0.2	0	1.8181818181818183	0
K03428_downstream.fna.motif.h1_3.h2_1	K03428_downstream	(0.44,0.48]	(41,46]	7.66	6.25	0	28	85	85.12	25	29.411764705882355	1.2	0	4.8	0
K03428_downstream.fna.motif.h1_4.h2_2	K03428_downstream	(0.44,0.48]	(41,46]	1.16	18.75	6.13671e-5	33	104	87.76	22	21.153846153846153	1.5	0	6.8181818181818175	0
K03428_downstream.fna.motif.h1_5	K03428_downstream	(0.44,0.48]	(41,46]	0.53	56.25	0.997456	20	34	86.57	7	20.588235294117645	0.1	1	1.4285714285714286	14.285714285714285
K03428_downstream.fna.motif.h2_3	K03428_downstream	(0.44,0.48]	(41,46]	0.08	62.5	0	27	67	86.06	13	19.402985074626866	0.8	0	6.153846153846154	0
K03428_downstream.fna.motif.h2_4	K03428_downstream	(0.44,0.48]	(41,46]	0.04	62.5	0	33	86	83.56	21	24.418604651162788	2	0	9.523809523809524	0
K03428_upstream.fna.motif.h1_1	K03428_upstream	(0.4,0.44]	(46,54]	0.04	67.05882352941177	0	16	35	82.16	9	25.71428571428571	0.2	1	2.2222222222222223	11.11111111111111
