motif	category	tax.bio	kingdom	phylum	class	order	family	genus	species
K03183_upstream.fna.motif.h1_4	High covariation	99598.SAMN02261328	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1185 Rivulariaceae	1186 Calothrix	99598 Calothrix sp. PCC 7507
K03183_upstream.fna.motif.h1_4	High covariation	63737.SAMN02598449	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	272131 Nostoc punctiforme
K03183_upstream.fna.motif.h1_4	High covariation	224013.SAMN03796038	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	224012 Nostoc piscinale
K03183_upstream.fna.motif.h1_4	High covariation	317936.SAMN02261332	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	317936 Nostoc sp. PCC 7107
K03183_upstream.fna.motif.h1_4	High covariation	28072.SAMN02261333	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	28072 Nostoc sp. PCC 7524
K03183_upstream.fna.motif.h1_4	High covariation	52271.SAMN04536551	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1163 Anabaena	52271 Anabaena sp. CA = ATCC 33047
K03183_upstream.fna.motif.h1_4	High covariation	240292.SAMN02598253	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	264688 Trichormus	264691 Trichormus variabilis
K03183_upstream.fna.motif.h1_4	High covariation	1751286.SAMD00042755	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	1751286 Nostoc sp. NIES-3756
K03183_upstream.fna.motif.h1_4	High covariation	1188.SAMN03450030	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	119859 Tolypothrichaceae	111782 Tolypothrix	1188 Tolypothrix sp. PCC 7601
K03183_upstream.fna.motif.h1_4	High covariation	1233231.SAMN03274355	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1182 Scytonemataceae	1203 Scytonema	1233230 Scytonema tolypothrichoides
K03183_upstream.fna.motif.h1_4	High covariation	643473.SAMN02261254	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892264 Fortieaceae	1049006 Fortiea	1892405 Fortiea contorta
K03183_upstream.fna.motif.h1_4	High covariation	203124.SAMN02598485	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	1205 Trichodesmium	1206 Trichodesmium erythraeum
K03183_upstream.fna.motif.h1_4	High covariation	454136.SAMN05890689	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892254 Oscillatoriaceae	1198 Phormidium	71191 Phormidium ambiguum
K03183_upstream.fna.motif.h1_4	High covariation	1173022.SAMN02261349	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892255 Gomontiellaceae	241421 Crinalium	241425 Crinalium epipsammum
K03183_upstream.fna.motif.h1_4	High covariation	402777.SAMN02261340	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	1501433 Kamptonema	331992 Kamptonema formosum
K03183_upstream.fna.motif.h1_4	High covariation	1170562.SAMN02261327	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1185 Rivulariaceae	1186 Calothrix	32054 Calothrix parietina
K03183_upstream.fna.motif.h1_4	High covariation	1705388.SAMN04009103	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	132607 Planktothricoides	1705388 Planktothricoides sp. SR001
K03183_upstream.fna.motif.h1_4	High covariation	56110.SAMN02261334	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892254 Oscillatoriaceae	1158 Oscillatoria	118323 Oscillatoria acuminata
K03183_upstream.fna.motif.h1_4	High covariation	388467.SAMN02867752	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	54304 Planktothrix	1160 Planktothrix agardhii
K03183_upstream.fna.motif.h1_4	High covariation	1148.SAMD00061113	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890428 Merismopediaceae	1142 Synechocystis	1148 Synechocystis sp. PCC 6803
K03183_upstream.fna.motif.h1_4	High covariation	449447.SAMD00060936	2 Bacteria	1117 Cyanobacteria	NA	1118 Chroococcales	1890449 Microcystaceae	1125 Microcystis	1126 Microcystis aeruginosa
K03183_upstream.fna.motif.h1_4	High covariation	1981054.SAMN06765959	2 Bacteria	1117 Cyanobacteria	NA	NA	NA	NA	1981054 unicellular cyanobacterium SU2
K03183_upstream.fna.motif.h1_4	High covariation	41431.SAMN00000280	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892249 Cyanothecaceae	43988 Cyanothece	41431 Cyanothece sp. PCC 8801
K03183_upstream.fna.motif.h1_4	High covariation	102232.SAMN02261353	2 Bacteria	1117 Cyanobacteria	NA	1118 Chroococcales	1890464 Chroococcaceae	102231 Gloeocapsa	102232 Gloeocapsa sp. PCC 73106
K03183_upstream.fna.motif.h1_4	High covariation	102125.SAMN02261354	2 Bacteria	1117 Cyanobacteria	NA	52604 Pleurocapsales	1890499 Xenococcaceae	52607 Xenococcus	102125 Xenococcus sp. PCC 7305
K03183_upstream.fna.motif.h1_4	High covariation	118168.SAMN02436227	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892251 Coleofasciculaceae	669368 Coleofasciculus	64178 Coleofasciculus chthonoplastes
K03183_upstream.fna.motif.h1_4	High covariation	1128427.SAMN02256433	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	NA	NA	1128427 filamentous cyanobacterium ESFC-1
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	459495.SAMN02470135	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	35823 Arthrospira	118562 Arthrospira platensis
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1173028.SAMN02261253	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892254 Oscillatoriaceae	1158 Oscillatoria	1173028 Oscillatoria sp. PCC 10802
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	129961.SAMN02744077	2 Bacteria	1117 Cyanobacteria	NA	1890443 Spirulinales	1890448 Spirulinaceae	1154 Spirulina	270636 Spirulina major
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1173029.SAMN02261255	2 Bacteria	1117 Cyanobacteria	NA	1890443 Spirulinales	1890448 Spirulinaceae	1154 Spirulina	54311 Spirulina subsalsa
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	582515.SAMN02470146	2 Bacteria	1117 Cyanobacteria	NA	1118 Chroococcales	1890450 Aphanothecaceae	582491 Rubidibacter	582514 Rubidibacter lacunae
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1497020.SAMN02725026	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890438 Leptolyngbyaceae	1501143 Neosynechococcus	1501145 Neosynechococcus sphagnicola
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	111611.SAMN04267304	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892251 Coleofasciculaceae	63132 Geitlerinema	111611 Geitlerinema sp. PCC 9228
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	864702.SAMN02261267	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	NA	NA	864702 Oscillatoriales cyanobacterium JSC-12
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	251229.SAMN02261359	2 Bacteria	1117 Cyanobacteria	NA	1890505 Chroococcidiopsidales	1890528 Chroococcidiopsidaceae	54298 Chroococcidiopsis	54299 Chroococcidiopsis thermalis
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1165094.SAMEA2272692	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	98443 Richelia	1164990 Richelia intracellularis
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1337936.SAMN02909965	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1185 Rivulariaceae	1186 Calothrix	1337936 Calothrix sp. 336/3
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1618023.SAMN03354289	2 Bacteria	1117 Cyanobacteria	NA	1890505 Chroococcidiopsidales	1890528 Chroococcidiopsidaceae	1827277 Aliterella	1827278 Aliterella atlantica
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1469607.SAMN00203911	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	119859 Tolypothrichaceae	111782 Tolypothrix	379535 [Scytonema hofmanni] UTEX B 1581
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1173021.SAMN02261344	2 Bacteria	1117 Cyanobacteria	NA	NA	NA	NA	1173021 cyanobacterium PCC 7702
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1752063.SAMD00042785	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892263 Hapalosiphonaceae	1190 Fischerella	1752063 Fischerella sp. NIES-3754
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	306281.SAMN02469884	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892263 Hapalosiphonaceae	1190 Fischerella	92938 Fischerella muscicola
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1173024.SAMN02597161	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892263 Hapalosiphonaceae	1190 Fischerella	1173024 Fischerella sp. PCC 9605
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	533240.SAMN05182239	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892259 Aphanizomenonaceae	77021 Cylindrospermopsis	77022 Cylindrospermopsis raciborskii
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	533247.SAMN02470244	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892259 Aphanizomenonaceae	244599 Raphidiopsis	668331 Raphidiopsis brookii
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	163908.SAMN02261341	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1163 Anabaena	163908 Anabaena sp. PCC 7108
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	398007.SAMN02471998	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892259 Aphanizomenonaceae	748770 Dolichospermum	109265 Dolichospermum circinale
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	46234.SAMN02604187	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1163 Anabaena	46234 Anabaena sp. 90
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	551115.SAMN02598476	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	264688 Trichormus	1164 Trichormus azollae
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	272123.SAMN02232008	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1163 Anabaena	1165 Anabaena cylindrica
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	56107.SAMN02261342	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	56106 Cylindrospermum	142864 Cylindrospermum stagnale
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	99598.SAMN02261328	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1185 Rivulariaceae	1186 Calothrix	99598 Calothrix sp. PCC 7507
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	63737.SAMN02598449	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	272131 Nostoc punctiforme
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	224013.SAMN03796038	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	224012 Nostoc piscinale
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	317936.SAMN02261332	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	317936 Nostoc sp. PCC 7107
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	240292.SAMN02598253	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	264688 Trichormus	264691 Trichormus variabilis
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1751286.SAMD00042755	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	1751286 Nostoc sp. NIES-3756
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1188.SAMN03450030	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	119859 Tolypothrichaceae	111782 Tolypothrix	1188 Tolypothrix sp. PCC 7601
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1233231.SAMN03274355	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1182 Scytonemataceae	1203 Scytonema	1233230 Scytonema tolypothrichoides
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	643473.SAMN02261254	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892264 Fortieaceae	1049006 Fortiea	1892405 Fortiea contorta
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	203124.SAMN02598485	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	1205 Trichodesmium	1206 Trichodesmium erythraeum
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	454136.SAMN05890689	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892254 Oscillatoriaceae	1198 Phormidium	71191 Phormidium ambiguum
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1173022.SAMN02261349	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892255 Gomontiellaceae	241421 Crinalium	241425 Crinalium epipsammum
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	402777.SAMN02261340	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	1501433 Kamptonema	331992 Kamptonema formosum
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1170562.SAMN02261327	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1185 Rivulariaceae	1186 Calothrix	32054 Calothrix parietina
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1705388.SAMN04009103	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	132607 Planktothricoides	1705388 Planktothricoides sp. SR001
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	56110.SAMN02261334	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892254 Oscillatoriaceae	1158 Oscillatoria	118323 Oscillatoria acuminata
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1729650.SAMEA3590992	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	54304 Planktothrix	1729650 Planktothrix sp. PCC 11201
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	388467.SAMN02867752	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892252 Microcoleaceae	54304 Planktothrix	1160 Planktothrix agardhii
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1147.SAMN02471775	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890428 Merismopediaceae	1142 Synechocystis	1147 Synechocystis sp. PCC 6714
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1148.SAMD00061113	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890428 Merismopediaceae	1142 Synechocystis	1148 Synechocystis sp. PCC 6803
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	449447.SAMD00060936	2 Bacteria	1117 Cyanobacteria	NA	1118 Chroococcales	1890449 Microcystaceae	1125 Microcystis	1126 Microcystis aeruginosa
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1981054.SAMN06765959	2 Bacteria	1117 Cyanobacteria	NA	NA	NA	NA	1981054 unicellular cyanobacterium SU2
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	41431.SAMN00000280	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892249 Cyanothecaceae	43988 Cyanothece	41431 Cyanothece sp. PCC 8801
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	102232.SAMN02261353	2 Bacteria	1117 Cyanobacteria	NA	1118 Chroococcales	1890464 Chroococcaceae	102231 Gloeocapsa	102232 Gloeocapsa sp. PCC 73106
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	102125.SAMN02261354	2 Bacteria	1117 Cyanobacteria	NA	52604 Pleurocapsales	1890499 Xenococcaceae	52607 Xenococcus	102125 Xenococcus sp. PCC 7305
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	118168.SAMN02436227	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	1892251 Coleofasciculaceae	669368 Coleofasciculus	64178 Coleofasciculus chthonoplastes
K03183_upstream.fna.motif.h1_1	Conserved sequence (low covariation and power)	1128427.SAMN02256433	2 Bacteria	1117 Cyanobacteria	NA	1150 Oscillatoriales	NA	NA	1128427 filamentous cyanobacterium ESFC-1
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	1041938.SAMN02954344	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	59919.SAMEA3138209	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	59921.SAMN02769552	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	74546.SAMN02598321	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	59926.SAMN02769562	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	1219.SAMEA3368577	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	167550.SAMN02769560	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	1961094.SAMN06345454	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1961094 Prochlorococcus sp. HOT208_60m_813O14
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	1471456.SAMN02671327	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471456 Prochlorococcus sp. scB241_528N17
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	146891.SAMN02603921	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	167546.SAMN02603288	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	167548.SAMN02769558	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	1501268.SAMN02769551	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1501268 Prochlorococcus sp. MIT 0604
K03187_upstream.fna.motif.h1_3.h2_3.h2_1	Conserved sequence (low covariation and power)	1471509.SAMN02671380	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471509 Prochlorococcus sp. scB245a_519A13
